ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
84666,Pawe Marian Nastula,M,30.0,186.0,100.0,Poland,POL,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Half-Heavyweight,
115581,Radka Yordanova Stoyanova,F,24.0,185.0,85.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxless Pairs,Silver
89187,Takashi Ono,M,33.0,160.0,58.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Floor Exercise,
63828,Michael Kraus,M,20.0,,,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 200 metres Butterfly,
49432,"Eleanor G. Holm (-Jarret, -Rose, -Walker, -Whalen)",F,18.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Backstroke,Gold
91092,Laurens Pannecoucke,M,24.0,182.0,82.0,Belgium,BEL,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",
35453,Domenico Fioravanti,M,23.0,179.0,76.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Breaststroke,Gold
55371,Ethel Johnson,F,23.0,157.0,51.0,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Women's 100 metres,
46599,Nobuo Hattori,M,25.0,197.0,83.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Basketball,Basketball Men's Basketball,
38618,Juan Diego Garca Trevijano,M,23.0,184.0,65.0,Spain,ESP,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Individual",
78796,Marco Meoni,M,27.0,197.0,86.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Bronze
102410,Rdolfs Ronis,M,27.0,,,Latvia,LAT,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",
10819,Simone Bertazzo,M,31.0,184.0,103.0,Italy,ITA,2014 Winter,2014,Winter,Sochi,Bobsleigh,Bobsleigh Men's Four,
55787,Samarn Jongsuk,M,41.0,167.0,64.0,Thailand,THA,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Men's Air Rifle, 10 metres",
61418,Ivana Kmeov,F,23.0,178.0,62.0,Slovakia,SVK,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",
23569,"Donald John ""Don"" Cowie",M,34.0,184.0,103.0,New Zealand,NZL,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Mixed Two Person Keelboat,
113779,Keisha Spencer,F,22.0,176.0,61.0,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Triple Jump,
1711,Kossi Casimir Akoto,M,23.0,167.0,73.0,Togo,TOG,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,
98241,Eberhard Radzik,M,25.0,168.0,75.0,Germany,GER,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Middleweight,
86498,Yoshimi Nishigawa (-Murayama),F,19.0,171.0,64.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
12015,Sylvanus Timotheus Blackman,M,27.0,172.0,81.0,Great Britain,GBR,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Light-Heavyweight,
113421,Jaroslav Soukup,M,31.0,183.0,66.0,Czech Republic,CZE,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 15 kilometres Mass Start,
95924,Nataliya Fyodorovna Polozkova (Kozlova-),F,19.0,170.0,62.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Speed Skating,Speed Skating Women's 500 metres,
132125,Robina Muqim Yaar,F,18.0,180.0,56.0,Afghanistan,AFG,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 100 metres,
52266,Alexandru Ionescu,M,28.0,170.0,,Romania,ROU,1932 Winter,1932,Winter,Lake Placid,Bobsleigh,Bobsleigh Men's Four,
112078,"Cameron ""Cam"" Smedley",M,25.0,178.0,75.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Singles, Slalom",
69950,Marianne Louise Limpert,F,19.0,180.0,64.0,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
97083,Carl Harvie Probert,M,16.0,185.0,83.0,Fiji,FIJ,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Freestyle,
71462,Sandro Luis Lpez Olmos,M,24.0,190.0,120.0,Argentina,ARG,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Middleweight,
59173,Shahid Ali Khan,M,27.0,170.0,60.0,Pakistan,PAK,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Bronze
103117,James Rozon,M,24.0,170.0,65.0,Canada,CAN,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Individual All-Around,
6301,Eduard Azaryan,M,22.0,175.0,68.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Pommelled Horse,
43934,Rudolf Gnthardt,M,23.0,168.0,70.0,Switzerland,SUI,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",
36431,Kate Foster,F,20.0,178.0,76.0,Great Britain,GBR,2006 Winter,2006,Winter,Torino,Snowboarding,Snowboarding Women's Halfpipe,
53651,Jang Tae-Eun,M,20.0,163.0,58.0,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Horse Vault,
26446,Antnio de Castro Mascarenhas de Menezes,M,45.0,,,Portugal,POR,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's epee, Team",
25291,Louis Dannoux,M,,,98.0,France,FRA,1924 Summer,1924,Summer,Paris,Weightlifting,Weightlifting Men's Heavyweight,
16802,Franziska Busch,F,20.0,163.0,69.0,Germany,GER,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,
111081,Jaipal Singh Munda,M,25.0,,,India,IND,1928 Summer,1928,Summer,Amsterdam,Hockey,Hockey Men's Hockey,Gold
79986,Peter Aubrey Mills,M,27.0,190.0,101.0,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Hockey,Hockey Men's Hockey,
59461,Pavlina Khristova,F,19.0,172.0,70.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Quadruple Sculls,
89889,Denis Oswald,M,21.0,181.0,77.0,Switzerland,SUI,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Fours,Bronze
107905,Andreas Schweizer,M,24.0,172.0,68.0,Switzerland,SUI,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,
20129,Adriana Chelariu-Bazon,F,25.0,181.0,81.0,Romania,ROU,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Eights,Silver
82416,Edwin Corley Moses,M,28.0,186.0,72.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 400 metres Hurdles,Gold
131185,"Herman Witzig, Jr.",M,20.0,,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Horse Vault,
25999,Miguel Angel de Capriles,M,29.0,,,United States,USA,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Sabre, Team",
28790,Aleksandr Nikolayevich Dityatin,M,22.0,178.0,70.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Team All-Around,Gold
101009,Bruno Risi,M,32.0,172.0,69.0,Switzerland,SUI,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Men's Points Race,
17522,Luis Calvet Sandoz,M,32.0,,,Spain,ESP,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",
103384,Carolina Vernica Ruiz Castillo,F,24.0,165.0,63.0,Spain,ESP,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Women's Super G,
81831,Andrea Morassi,M,21.0,179.0,61.0,Italy,ITA,2010 Winter,2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
109773,Nataliya Mikhaylovna Shimchuk,F,22.0,180.0,77.0,Belarus,BLR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Javelin Throw,
129964,John Thomas Whitaker,M,26.0,,,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Gymnastics,Gymnastics Men's Team All-Around,Bronze
97098,Frantiek Prochzka,M,,,,Czechoslovakia,TCH,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",
26849,"William ""Will"" Dean",M,29.0,195.0,95.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,
82835,Bilal Saad Mubarak,M,23.0,188.0,130.0,Qatar,QAT,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Shot Put,
97782,Qiu Qiaoping,F,20.0,183.0,90.0,China,CHN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's Discus Throw,
77040,Boris Aleksandrovich Mayorov,M,29.0,176.0,72.0,Soviet Union,URS,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
14231,Victor Joseph Bovington,M,21.0,,,Great Britain,GBR,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Fours,
30807,Kevin Wayne Durant,M,27.0,206.0,105.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Gold
69480,Li Sen,F,22.0,168.0,,China,CHN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Women's 100 metres,
109055,Romano Sgheiz,M,27.0,187.0,84.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxless Fours,
3951,Lina Marie Andersson,F,24.0,158.0,58.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,
23391,"Robert Thomas ""Bob"" Cottingham, Jr.",M,26.0,183.0,48.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Sabre, Individual",
9619,Lotfi Belkhir,M,22.0,162.0,63.0,Tunisia,TUN,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Light-Welterweight,
134593,Zhang Yanmei,F,21.0,171.0,60.0,China,CHN,1994 Winter,1994,Winter,Lillehammer,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,Silver
91460,Park Chang-Gyu,M,25.0,,,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",
135333,"Viktoriya Volodymyrivna ""Vita"" Zubchenko",F,19.0,170.0,50.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,
10468,Tore Berger,M,23.0,186.0,76.0,Norway,NOR,1968 Summer,1968,Summer,Mexico City,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
60259,Kim Song-Il,M,26.0,156.0,53.0,North Korea,PRK,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Individual All-Around,
72618,"Robert Samuel ""Bob"" Lymburne",M,22.0,,,Canada,CAN,1932 Winter,1932,Winter,Lake Placid,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
43352,Paul Gruson,M,36.0,,,Germany,GER,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",
39828,Detlef Gerstenberg,M,23.0,186.0,112.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Hammer Throw,
126811,Davide Viscardi,M,23.0,169.0,72.0,Italy,ITA,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",
67046,Larysa Semenivna Latynina (Diriy-),F,25.0,161.0,52.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Floor Exercise,Gold
3233,Rosman Alwi,M,26.0,178.0,74.0,Malaysia,MAS,1988 Summer,1988,Summer,Seoul,Cycling,"Cycling Men's 1,000 metres Time Trial",
23836,Albert Maximo Cristina,M,33.0,194.0,95.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Men's Volleyball,
26964,"Ferdinand ""Ferry"" Dedovich",M,16.0,169.0,58.0,Austria-2,AUT,1964 Winter,1964,Winter,Innsbruck,Figure Skating,Figure Skating Mixed Pairs,
5509,Borislav Asenov,M,21.0,186.0,80.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Cycling,Cycling Men's 100 kilometres Team Time Trial,
62402,Anna Anatolyevna Kondrashova (-Levandi),F,22.0,163.0,50.0,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Figure Skating,Figure Skating Women's Singles,
96545,Leah Jean Poulos-Mueller,F,20.0,170.0,59.0,United States,USA,1972 Winter,1972,Winter,Sapporo,Speed Skating,"Speed Skating Women's 3,000 metres",
14718,Isabelle Brasseur (-Marval),F,23.0,150.0,44.0,Canada-1,CAN,1994 Winter,1994,Winter,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,Bronze
56515,Jan Kabrhel,M,19.0,194.0,92.0,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Fours,
53562,tpn Janek,M,31.0,188.0,80.0,Czech Republic,CZE,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Pole Vault,
115353,"Karl ""Charley"" Stoffel",M,34.0,,,Switzerland-1,SUI,1928 Winter,1928,Winter,Sankt Moritz,Bobsleigh,Bobsleigh Men's Four/Five,
111178,Tarlochan Singh Chana,M,23.0,170.0,61.0,Kenya,KEN,1972 Summer,1972,Summer,Munich,Hockey,Hockey Men's Hockey,
96521,Jerzy Andrzej Potz,M,35.0,180.0,85.0,Poland,POL,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,
62990,Yu Koshikawa,M,24.0,190.0,87.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,
92454,Piotr Paziski,M,28.0,187.0,80.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Welterweight,
26509,Joo Carlos de Oliveira,M,22.0,186.0,76.0,Brazil,BRA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Long Jump,
105865,Alain Sarteur,M,26.0,177.0,77.0,France,FRA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,
31062,"Adrienne Cornelia ""Janet"" Dykman",F,50.0,167.0,65.0,United States,USA,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Team,
63843,"Christiane Krause (-Stallasch, -Todd)",F,21.0,164.0,54.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 200 metres,
51659,Hisato Igarashi,M,25.0,162.0,56.0,Japan,JPN,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Pommelled Horse,
103427,Salvador Ruz de Chvez Ochoa,M,25.0,170.0,66.0,Mexico,MEX,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 100 metres Freestyle,
30847,Marie-Pierre Duros (-Toudret),F,25.0,160.0,45.0,France,FRA,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Women's 1,500 metres",
94867,Alexander Pilhatsch,M,25.0,196.0,95.0,Austria,AUT,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
18959,Lylian Stella Castillo Gmez,F,15.0,162.0,58.0,Uruguay,URU,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 800 metres Freestyle,
79725,Jindich Mikulec,M,24.0,,,Czechoslovakia,TCH,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Parallel Bars,
25003,Francesca Dallap,F,30.0,163.0,57.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Women's Synchronized Springboard,Silver
35076,Nelli Vasilyevna Feryabnikova (Bilmayer-),F,31.0,193.0,82.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Gold
22690,Kyle Connelly,M,21.0,180.0,89.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Men's Singles,
55364,"Donald ""Don"" Johnson",M,25.0,,,United States,USA,1948 Winter,1948,Winter,Sankt Moritz,Nordic Combined,Nordic Combined Men's Individual,
75201,Pavo Markovi,M,23.0,190.0,92.0,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,
48319,Eric Heulot,M,25.0,170.0,65.0,France,FRA,1988 Summer,1988,Summer,Seoul,Cycling,Cycling Men's 100 kilometres Team Time Trial,
90349,Rait zta,M,,,,Turkey,TUR,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 200 metres,
87677,Shane Joseph O'Brien,M,23.0,203.0,96.0,New Zealand,NZL,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxless Fours,Gold
60960,Anni Helena Kivioja-Takalo,F,28.0,157.0,55.5,Finland,FIN,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,Gold
5833,John Cox Atlee,M,25.0,180.0,66.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 400 metres,
97729,Pirkko Liisa Pyyknen (-Mkel),F,16.0,158.0,48.0,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Balance Beam,
105368,Tams Sndor,M,22.0,183.0,79.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,
39132,Juan Cristian Gavajda,M,25.0,174.0,72.0,Argentina,ARG,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Men's Sabre, Team",
46068,Martin Harland,M,24.0,,,Australia-2,AUS,1988 Winter,1988,Winter,Calgary,Bobsleigh,Bobsleigh Men's Two,
26126,Mauricio lvarez de las Asturias Bohorques y Ponce de Lon,M,35.0,,,Spain,ESP,1900 Summer,1900,Summer,Paris,Fencing,"Fencing Men's Sabre, Individual",
42132,Kerri Gowler,F,22.0,182.0,76.0,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,
70879,Lo Moon Tong,M,28.0,,,Hong Kong,HKG,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Foil, Individual",
69527,Li Xiaoping,M,21.0,172.0,65.0,China,CHN,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Team All-Around,Silver
112475,Olivia Smoliga,F,21.0,188.0,72.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Backstroke,
124686,Lawrence Joseph Van Huizen,M,34.0,,,Malaysia,MAS,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,
86534,Borghild Solveig Niskin (Hansen-),F,27.0,,,Norway,NOR,1952 Winter,1952,Winter,Oslo,Alpine Skiing,Alpine Skiing Women's Downhill,
33338,Milton Estrella,M,25.0,178.0,86.0,Ecuador,ECU,1980 Summer,1980,Summer,Moskva,Judo,Judo Men's Middleweight,
131681,Adam Perry Wright,M,31.0,191.0,89.0,United States,USA,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Silver
126081,Laurien Jacqueline Maria Vermulst,F,32.0,174.0,64.0,Netherlands,NED,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Quadruple Sculls,
114537,Maksim Evgeniev Stavisky,M,20.0,173.0,68.0,Bulgaria,BUL,1998 Winter,1998,Winter,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,
119594,Angelos Theotokatos,M,29.0,160.0,57.0,Greece,GRE,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Bantamweight,
33165,Hakan Eskiolu,M,17.0,190.0,78.0,Turkey,TUR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Freestyle,
82442,Stanislav Vasilyevich Moskvin,M,21.0,181.0,80.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
25106,Marcelo Dilglay Damiao,M,25.0,204.0,106.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,
105161,Eustorgio Snchez,M,21.0,184.0,80.0,Venezuela,VEN,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,
102049,Volker Rohrwick,M,30.0,172.0,69.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Parallel Bars,
42675,Hazel Greene-Pereira,F,27.0,165.0,54.0,Ireland,IRL,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Individual,
35843,Henryk Flinik,M,24.0,172.0,65.0,Poland,POL,1952 Summer,1952,Summer,Helsinki,Hockey,Hockey Men's Hockey,
48180,Max Herrmann,M,27.0,176.0,67.0,Germany,GER,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 200 metres,
45430,Han Gwang-Song,M,22.0,162.0,55.0,North Korea,PRK,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Pommelled Horse,
45394,Oscar Bror Emanuel Hamrn,M,20.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Men's 200 metres Breaststroke,
28781,Andreas Dittmer,M,36.0,183.0,83.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",
104966,Ezra Kenyoke Sambu,M,22.0,175.0,70.0,Kenya,KEN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,
89050,Samia Yusuf Omar,F,17.0,162.0,54.0,Somalia,SOM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 200 metres,
48629,Karin Hillinger,F,19.0,179.0,76.0,Austria,AUT,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Women's Handball,
58878,Niels Kerstholt,M,26.0,180.0,76.0,Netherlands,NED,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,
9255,"John Gilbert ""Jack"" Beckner",M,26.0,183.0,77.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Team All-Around,
100430,Ricardo Alex Costa Santos,M,29.0,200.0,102.0,Brazil-1,BRA,2004 Summer,2004,Summer,Athina,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Gold
42414,"Alexander ""Alex"" Grant, Jr.",M,26.0,,,Canada,CAN,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 800 metres,
16059,"Joachim ""Jochen"" Bchner",M,23.0,176.0,74.0,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres,Bronze
118111,Farid Al-Talhaoui,M,22.0,175.0,70.0,Morocco,MAR,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,
22046,Steven Clifford,M,16.0,178.0,85.0,Australia,AUS,1972 Winter,1972,Winter,Sapporo,Alpine Skiing,Alpine Skiing Men's Downhill,
68752,Aurelio Lenzi,M,20.0,,,Italy,ITA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Discus Throw,
59482,Venelin Khubenov,M,21.0,180.0,78.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Cycling,Cycling Men's 100 kilometres Team Time Trial,
62803,Peter Martin Kormann,M,21.0,170.0,58.0,United States,USA,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Horizontal Bar,
50943,Fabiane Mayumi Hukuda,F,23.0,156.0,52.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Half-Lightweight,
60019,Kim Jae-Yeon,M,21.0,178.0,77.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Water Polo,Water Polo Men's Water Polo,
94348,Stefan Pfeiffer,M,18.0,190.0,80.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
101424,Clarence Robinson,M,26.0,168.0,56.0,Jamaica,JAM,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Featherweight,
95030,Henri Pintens,M,,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Bronze
114512,Marcel Stuble,M,27.0,183.0,67.0,Switzerland,SUI,1988 Summer,1988,Summer,Seoul,Cycling,"Cycling Men's Road Race, Individual",
49398,Tanya Holliday,F,27.0,167.0,52.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,
58825,Ralph Kern,M,21.0,171.0,65.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Floor Exercise,
52978,Kazuhiro Iwatani,M,28.0,173.0,68.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",
109867,Keiji Shirahata,M,28.0,168.0,68.0,Japan,JPN,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Men's 1,500 metres",
43046,Igor Anatolyevich Grivennikov,M,20.0,198.0,90.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Freestyle,
57018,Mitsuo Kamata,M,30.0,177.0,67.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Football,Football Men's Football,Bronze
115400,Dudley Clifford Stokes,M,29.0,183.0,89.0,Jamaica,JAM,1992 Winter,1992,Winter,Albertville,Bobsleigh,Bobsleigh Men's Four,
